"Name","main","experiment","model","test/davidson_accuracy","test/davidson_f1-score","test/davidson_precision","test/davidson_recall","test/garcia_accuracy","test/garcia_f1-score","test/garcia_precision","test/garcia_recall","test/waseem_accuracy","test/waseem_f1-score","test/waseem_hovy_accuracy","test/waseem_hovy_f1-score","test/waseem_hovy_precision","test/waseem_hovy_recall","test/waseem_precision","test/waseem_recall","test/wulczyn_accuracy","test/wulczyn_f1-score","test/wulczyn_precision","test/wulczyn_recall"
"classic-sweep-1","wulczyn","word","mlp","0.8063735377168213","0.7192445992242136","0.7802999113803041","0.6968388762844668","0.6129707112970711","0.603202024598513","0.6129707112970711","0.6253107037439801","0.7528901734104047","0.5587639783282311","0.6430260047281324","0.560829207920792","0.5598185938129827","0.5698339104627597","0.563663231887531","0.5558780638285938","0.94790685997615","0.8089699291798278","0.7463201381135915","0.9359670086577268"
"soft-sweep-5","davidson","word","lstm","0.8854376764824526","0.8191273340115712","0.8641757786787059","0.791020987027857","0.5439330543933054","0.5356079647752999","0.5439330543933054","0.5473267326732674","0.615606936416185","0.47512974051896206","0.5856973995271868","0.5207195921987606","0.5206201791899996","0.5208919087785067","0.4939212397156322","0.49639524418549574","0.5964350718634281","0.491130361883679","0.6605490239313465","0.5561247192050114"
"light-sweep-4","davidson","word","lstm","0.9173053650665592","0.8616876827070072","0.8871581687123629","0.8415720134207529","0.5292887029288703","0.5288247122785958","0.5292887029288703","0.5294045275590551","0.5867052023121387","0.4878690017803171","0.557919621749409","0.5229670950963023","0.5291019141114934","0.5261755261755261","0.5417365604281492","0.522620810279589","0.5673758865248227","0.47369804189242326","0.6537242553456584","0.5532550742816327"
"decent-sweep-2","davidson","word","lstm","0.9120613150463897","0.8509950171938795","0.8706140809951457","0.8347767622649438","0.6108786610878661","0.6100526315789474","0.610878661087866","0.6118261913590055","0.6184971098265896","0.489355992844365","0.58451536643026","0.5466491954433037","0.5520787999184186","0.5475596163435309","0.5185398194743989","0.5107618120276348","0.5606602648590975","0.4644562106484722","0.6297678397633151","0.5449687694457164"
"swept-sweep-1","davidson","word","lstm","0.8196853569987899","0.7319978610386152","0.7863887357621178","0.708381285223484","0.4476987447698745","0.44630289415027113","0.4476987447698745","0.4471659740030065","0.4653179190751445","0.413328200757055","0.4710401891252955","0.4606357868657616","0.48385716189891936","0.48585850628010624","0.4966690630242032","0.4982423900123918","0.555231280989142","0.461766924356525","0.6307269201827598","0.5452599812744122"
"solar-sweep-5","davidson","word","mlp","0.8317870108914885","0.4540850033032372","0.5","0.4158935054457442","0.5","0.3333333333333333","0.5","0.25","0.1546242774566474","0.13391739674593242","0.3197399527186761","0.24227496641289745","0.5","0.15986997635933806","0.5","0.0773121387283237","0.09565053662210508","0.08730022340608352","0.5","0.047825268311052535"
"cosmic-sweep-3","davidson","word","lstm","0.800726099233562","0.7060280494081317","0.7577739941897113","0.6855229677246552","0.4769874476987448","0.4760702197436032","0.4769874476987448","0.47682516175666856","0.4552023121387283","0.40821025363001007","0.4745862884160757","0.46850414984896305","0.501157877663239","0.5010294999571637","0.49832254972441886","0.4991085073866531","0.5515282746500972","0.4596673703989756","0.6302931976569761","0.5450936942171261"
"pretty-sweep-3","davidson","word","mlp","0.8317870108914885","0.4540850033032372","0.5","0.4158935054457442","0.5","0.3333333333333333","0.5","0.25","0.1546242774566474","0.13391739674593242","0.3197399527186761","0.24227496641289745","0.5","0.15986997635933806","0.5","0.0773121387283237","0.09565053662210508","0.08730022340608352","0.5","0.047825268311052535"
"wise-sweep-4","davidson","word","mlp","0.8317870108914885","0.4540850033032372","0.5","0.4158935054457442","0.5","0.3333333333333333","0.5","0.25","0.1546242774566474","0.13391739674593242","0.3197399527186761","0.24227496641289745","0.5","0.15986997635933806","0.5","0.0773121387283237","0.09565053662210508","0.08730022340608352","0.5","0.047825268311052535"
"sage-sweep-1","davidson","word","mlp","0.8317870108914885","0.4540850033032372","0.5","0.4158935054457442","0.5","0.3333333333333333","0.5","0.25","0.1546242774566474","0.13391739674593242","0.3197399527186761","0.24227496641289745","0.5","0.15986997635933806","0.5","0.0773121387283237","0.09565053662210508","0.08730022340608352","0.5","0.047825268311052535"
"sleek-sweep-2","davidson","word","mlp","0.8317870108914885","0.4540850033032372","0.5","0.4158935054457442","0.5","0.3333333333333333","0.5","0.25","0.1546242774566474","0.13391739674593242","0.3197399527186761","0.24227496641289745","0.5","0.15986997635933806","0.5","0.0773121387283237","0.09565053662210508","0.08730022340608352","0.5","0.047825268311052535"
"vibrant-sweep-5","wulczyn","bpe","mlp","0.6837434449374747","0.6118325080807645","0.711367860125091","0.6230854406804914","0.5857740585774058","0.5537765205091938","0.5857740585774058","0.6202714976556938","0.7254335260115607","0.541913455508327","0.6453900709219859","0.5515481131625399","0.5522498317785226","0.5656281832760134","0.5512421119897756","0.5400361979654247","0.9092763446934036","0.5306477575196473","0.5286884277269838","0.903910339708338"
"skilled-sweep-4","wulczyn","bpe","mlp","0.6563130294473578","0.5940283704301695","0.7082708227210666","0.6182602878674616","0.5836820083682008","0.5561745589600744","0.5836820083682008","0.611266294227188","0.7384393063583815","0.5726689934937548","0.6418439716312057","0.5407009766944332","0.5432758784051801","0.5565417178107198","0.5894799904145699","0.5676024718775647","0.9081152325362456","0.518314445252098","0.5220321070109835","0.9014580975362034"
"avid-sweep-5","wulczyn","bpe","lstm","0.7123840258168617","0.644388311971809","0.7544112139967949","0.6490189226269059","0.5732217573221757","0.523792780121894","0.5732217573221757","0.6252058075138452","0.7702312138728323","0.5372755831998083","0.6495271867612293","0.5308489462809242","0.5381473315014991","0.556882183908046","0.5357376787283329","0.5397957731445243","0.9513901964476243","0.8683002626754313","0.8931774445980012","0.8472487706577445"
"neat-sweep-1","wulczyn","bpe","mlp","0.6663977410246067","0.5980885547555096","0.7018976477401977","0.6160010290265676","0.5711297071129707","0.5437975744314345","0.5711297071129707","0.593548535641923","0.7167630057803468","0.5215802469135803","0.6382978723404256","0.5504376215615449","0.5504656402613817","0.5604937368495015","0.5270229251537663","0.5215458494147018","0.910343312621603","0.5409837376455855","0.5344125472760627","0.91010901719004"
"wobbly-sweep-3","wulczyn","bpe","lstm","0.6425978217022993","0.5887543364030173","0.7191575546546274","0.6231005154134086","0.5523012552301255","0.5033983221997825","0.5523012552301255","0.5862915571473961","0.7716763005780347","0.5730396751015308","0.6412529550827423","0.5242838740995015","0.5315758538344058","0.5456661092530658","0.574774342998642","0.5715377443563054","0.9493817862298376","0.8631544642847088","0.8885464260362208","0.84179307417472"
"honest-sweep-5","davidson","bpe","cnn","0.9854780153287616","0.9739527878957692","0.9721394562332676","0.9757892688963948","0.5899581589958159","0.5896995708154507","0.5899581589958158","0.5901855134527967","0.5664739884393064","0.4725609756097561","0.58451536643026","0.5610762133932206","0.5760794679865294","0.5668822001355319","0.5259525521207764","0.5138956606533398","0.6644385865813093","0.5392767229022919","0.7021077295850198","0.5739714942453178"
"pretty-sweep-2","wulczyn","bpe","mlp","0.6530859217426381","0.5926293648355109","0.710157189476353","0.6189781564968225","0.5794979079497908","0.5381642512077295","0.5794979079497908","0.6238274432809773","0.7384393063583815","0.5392419777883232","0.6453900709219859","0.5471738509848701","0.5488211649116497","0.5630157516059424","0.5436616343158399","0.5374076101834109","0.9066716876922112","0.5033912634744565","0.5141927917973401","0.8847789210130595"
"hearty-sweep-4","davidson","bpe","cnn","0.9846712384025816","0.9723457146748958","0.9678282592160996","0.977009477009477","0.5857740585774058","0.5854184188393607","0.5857740585774058","0.5860693895476504","0.6141618497109826","0.4996953720928343","0.5986997635933806","0.5708540164498714","0.5825867083352738","0.5734825102880658","0.5427030913012222","0.5240265343544386","0.507594301136007","0.43678335543194297","0.6382750036476545","0.548322797374047"
"desert-sweep-4","wulczyn","bpe","lstm","0.7079467527228721","0.638110946220602","0.7440914387791415","0.6432318004446755","0.5690376569037657","0.5246949335804758","0.5690376569037657","0.6101382488479262","0.7427745664739884","0.5259544334975369","0.6341607565011821","0.5264329460597799","0.5312610909744961","0.5419786419156718","0.5271347551721384","0.5252471200297287","0.940751898575284","0.8491075115420963","0.8974174332205975","0.81425519162944"
"cerulean-sweep-3","wulczyn","bpe","mlp","0.6736587333602259","0.6058859931019127","0.7120016886587723","0.6220044440577459","0.5920502092050209","0.564119470826728","0.5920502092050209","0.6237758945386064","0.726878612716763","0.5511351351351351","0.6329787234042553","0.5435297409098631","0.544106948711319","0.5529619345134791","0.5635514018691589","0.5484649122807017","0.9080210883072868","0.5176781549513988","0.521686672754288","0.8977682025239274"
"rose-sweep-5","davidson","bpe","cnn","0.9786204114562324","0.96038165229681","0.9441033012581206","0.9787542940247236","0.6234309623430963","0.620501058574453","0.6234309623430963","0.6273641996495475","0.5679190751445087","0.4923437404158744","0.5632387706855791","0.5535704531067746","0.5864007991122402","0.5755016980549552","0.576443805415768","0.5402330743618202","0.4076131299817988","0.37191481660493575","0.6208435180767925","0.5469883990992466"
"sparkling-sweep-3","davidson","bpe","cnn","0.9842678499394916","0.9719706477618352","0.9733251226370988","0.970628946090335","0.5774058577405857","0.5759508124725516","0.5774058577405858","0.578483057315796","0.630057803468208","0.5086317844938534","0.6069739952718676","0.5745649440878714","0.5832804713734421","0.5752140768588136","0.5482866043613707","0.5278081901905401","0.7631331199397476","0.6064656086401312","0.7308565758605596","0.6005257110671843"
"worthy-sweep-2","davidson","bpe","cnn","0.9838644614764018","0.9708902259735748","0.9663867354225252","0.9755396630396632","0.6317991631799164","0.6308685961001808","0.6317991631799162","0.6331417455124237","0.5953757225433526","0.5047642416063468","0.6063829787234043","0.5896165191740413","0.613214258757554","0.5986880325668058","0.5735921399472801","0.5395519760962333","0.50483273708655","0.4373058440881283","0.6493636687044351","0.5523839119161998"
"exalted-sweep-5","davidson","bpe","lstm","0.8483259378781767","0.7879225830877575","0.8829993231409052","0.7561114740329429","0.5523012552301255","0.5522934173669467","0.5523012552301255","0.5523049179753838","0.5578034682080925","0.48511904761904767","0.5732860520094563","0.558266076542567","0.5825200621174869","0.5717994542154382","0.570460899432862","0.5369775728358834","0.7035712044185025","0.5666047639430005","0.7194894526769413","0.5843478264445681"
"colorful-sweep-4","davidson","bpe","lstm","0.9064138765631304","0.8533719495405827","0.9064381860176264","0.8207781229003513","0.5230125523012552","0.5208652070693749","0.5230125523012552","0.5234326256306041","0.5722543352601156","0.47325543120474","0.5591016548463357","0.532724728460052","0.5441752008620648","0.5389455293519674","0.5217349628564582","0.511728953834217","0.6541768656248038","0.5343693213013042","0.7050890041383803","0.5741004367726154"
"elated-sweep-3","davidson","bpe","lstm","0.8793868495361032","0.8238449898842072","0.905496747122186","0.7876727473742399","0.5376569037656904","0.5367628035063563","0.5376569037656904","0.5379498941425547","0.5447976878612717","0.4549178175707609","0.5425531914893617","0.5154739565142752","0.5256443404513635","0.5225961558870851","0.505495646617142","0.502916440586001","0.6288206866252432","0.5193434035160832","0.7019251760847196","0.5713847622932821"
"sweepy-sweep-2","davidson","bpe","lstm","0.8463089955627269","0.7880122304391417","0.8903959276807458","0.7565693229813949","0.5334728033472803","0.5334217518241785","0.5334728033472803","0.5334874597169679","0.619942196531792","0.5071905725109191","0.5685579196217494","0.5307970023521689","0.5359415825826934","0.5326679229474625","0.5537582874031473","0.5302466472512853","0.7482897131739158","0.5993009511792452","0.737465763960954","0.5988498465902432"
"dutiful-sweep-1","davidson","bpe","lstm","0.8688987494957644","0.8107662478435445","0.8953659574765018","0.7758925441159286","0.5439330543933054","0.5425797162522826","0.5439330543933054","0.5444592080786607","0.5592485549132948","0.47800709807461633","0.5490543735224587","0.5332866015965191","0.5549132715905642","0.5477783366867874","0.5484064222381979","0.5255566801619433","0.3976024603025168","0.3655727687228207","0.6239635947677059","0.5492508749943189"
"gallant-sweep-5","davidson","bpe","mlp","0.9846712384025816","0.9726110479220892","0.9726110479220892","0.9726110479220892","0.5523012552301255","0.5505307930258718","0.5523012552301255","0.5531385069635901","0.5274566473988439","0.45717417952660705","0.5567375886524822","0.5449786294139584","0.5732955832025837","0.5638661847369327","0.53342119977634","0.5174892990904227","0.6614573526642816","0.5410084834221038","0.7143951683194504","0.5778068496623991"
"fearless-sweep-4","davidson","bpe","mlp","0.9850746268656716","0.9732034528202502","0.9709404154658814","0.975502698437302","0.5460251046025104","0.5374722976558355","0.5460251046025104","0.5497013006654567","0.5057803468208093","0.4490804972298523","0.5301418439716312","0.5247028111697702","0.5650129839679713","0.5578047805351687","0.543509865005192","0.5228047258995034","0.6351597313751334","0.5212821182313633","0.6957482760391991","0.5696674816828013"
"true-sweep-3","davidson","bpe","mlp","0.9854780153287616","0.9742003746617638","0.9769222449392572","0.97152944504236","0.5753138075313807","0.5748951848557997","0.5753138075313807","0.5756116422947132","0.5765895953757225","0.4761571352908502","0.5851063829787234","0.5597584606238334","0.5730852059849909","0.5645053613317931","0.5242990654205607","0.5131551634665282","0.8462310927006841","0.6660087748925316","0.7288318884795866","0.6404345274992217"
"rose-sweep-2","davidson","bpe","mlp","0.9846712384025816","0.9726110479220892","0.9726110479220892","0.9726110479220892","0.5857740585774058","0.5836676520270271","0.5857740585774058","0.5875457875457875","0.5216763005780347","0.4492128417291272","0.5419621749408984","0.5309721820327258","0.5594966042547588","0.5519170403587443","0.518547807332854","0.509709631017295","0.7153078516286951","0.5717928049203809","0.7142431144030169","0.5844207610197892"
"eager-sweep-1","davidson","bpe","mlp","0.9838644614764018","0.97165490099225","0.9797785437992962","0.96397586431833","0.5502092050209205","0.5471949172332053","0.5502092050209205","0.5515827338129496","0.5751445086705202","0.4632092198581561","0.5768321513002365","0.5490458833619212","0.5601462041365621","0.553313850284203","0.4967169901749341","0.49819399404149856","0.8657817109144543","0.6814263098581836","0.7242384735480831","0.6576958971904903"
"comfy-sweep-5","garcia","bpe","cnn","0.42315449778136344","0.4044789608783884","0.546114805536754","0.5285412383897363","0.6903765690376569","0.6895940467206065","0.6903765690376569","0.6923158546290564","0.6994219653179191","0.5241218789674142","0.6447990543735225","0.5741913277387494","0.5723874281144259","0.5793210854186464","0.5358574966051601","0.5258122017135299","0.7999121320529718","0.5375452645572572","0.5513969560800528","0.5346547245472577"
"robust-sweep-4","garcia","bpe","cnn","0.4247680516337233","0.4061447539948124","0.5489978531239024","0.530325605633965","0.6820083682008368","0.6772565742714998","0.6820083682008369","0.6933980690886768","0.726878612716763","0.5156269096161323","0.6560283687943262","0.5724749930536259","0.5708449295075728","0.5849226226112534","0.5177330457704289","0.515375664893617","0.7674323730621979","0.528808885636985","0.5547097300298425","0.5304192772091041"
"charmed-sweep-3","garcia","bpe","cnn","0.4538120209762001","0.42066163231265463","0.5272377636203356","0.5157853055557428","0.694560669456067","0.6942180626391153","0.6945606694560669","0.695436560274334","0.6763005780346821","0.5063879654043588","0.642434988179669","0.5688514709617258","0.567221141786215","0.5746824150727947","0.5183640865883856","0.5125181046968756","0.7521496265612251","0.5386346941946801","0.5838132321607832","0.5417003127385388"
"curious-sweep-2","garcia","bpe","cnn","0.4683340056474385","0.43810397439919","0.5617942115754535","0.5360205110961668","0.7175732217573222","0.7173641679258917","0.7175732217573221","0.7182188509622138","0.7124277456647399","0.5245529780174631","0.6400709219858156","0.5649733709636904","0.5635242841152353","0.570976401010565","0.5320952152727854","0.5247109471094711","0.6684240256072302","0.5003452658083124","0.5762493353618118","0.5300966620483478"
"fluent-sweep-1","garcia","bpe","cnn","0.3892698668818072","0.3730278104452878","0.5047019610305936","0.5029793486847536","0.7133891213389121","0.7129355654624917","0.7133891213389121","0.7147463002114165","0.6690751445086706","0.5138764904918354","0.6382978723404256","0.589759680524852","0.5911198331114469","0.5887960161943827","0.5331815640226855","0.5214983645923902","0.7139584510136195","0.512428228036783","0.5607909645273104","0.5272336904428843"
"hearty-sweep-5","garcia","bpe","lstm","0.8059701492537313","0.4462809917355372","0.4844810863239573","0.41366459627329194","0.49372384937238495","0.4643141613411133","0.49372384937238495","0.49195773605222426","0.773121387283237","0.5468313986226918","0.5756501182033097","0.4478599879651024","0.462295103028629","0.44858366091079305","0.5450834731208563","0.5493218680089486","0.09565053662210508","0.08730022340608352","0.5","0.047825268311052535"
"swift-sweep-4","garcia","bpe","lstm","0.5461879790237999","0.4684553466278184","0.5225032389219565","0.5127248275363177","0.6778242677824268","0.6685398317753644","0.6778242677824268","0.7002622188048343","0.5346820809248555","0.45542173385993046","0.541371158392435","0.533337598362229","0.567878771332812","0.5596302059599875","0.5186037223420401","0.5097782368105063","0.29024665787987197","0.2746753503809587","0.49639667738284743","0.4983016222344676"
"wise-sweep-3","garcia","bpe","lstm","0.8067769261799113","0.5046849744196183","0.5155759000946672","0.5451736722454954","0.49581589958158995","0.41777730606138713","0.49581589958159","0.49097977053140096","0.453757225433526","0.3504251430387794","0.5738770685579196","0.49379049642417744","0.49478874754894486","0.49440798770274275","0.3409217988657241","0.41586183004216415","0.09565053662210508","0.08730022340608352","0.5","0.047825268311052535"
"wobbly-sweep-2","garcia","bpe","lstm","0.8317870108914885","0.5199567017748836","0.5306098477183336","0.6702898550724637","0.497907949790795","0.3324022346368715","0.497907949790795","0.24947589098532497","0.37716763005780346","0.3314279437708332","0.4107565011820331","0.3977127763835646","0.41113891159499655","0.42234836790255126","0.3758047767393562","0.4331855060506051","0.09565053662210508","0.08730022340608352","0.5","0.047825268311052535"
"polar-sweep-1","garcia","bpe","lstm","0.527632109721662","0.4626627772820102","0.5304801745412593","0.5170761662757363","0.694560669456067","0.6848275737485774","0.694560669456067","0.7219814241486069","0.546242774566474","0.4618760339584138","0.5555555555555556","0.5366240576860046","0.5547936295851393","0.5477632019172755","0.5216231328380861","0.5114228084833448","0.39324044436076067","0.3368410548885966","0.45491010512349295","0.483563224341667"
"brisk-sweep-5","garcia","bpe","mlp","0.3259378781766841","0.3255427810651562","0.5536788803680625","0.5483332181445388","0.7092050209205021","0.7043908472479901","0.7092050209205021","0.7237827715355805","0.7326589595375722","0.5290594800598883","0.6631205673758865","0.5812899416504584","0.5789966452060492","0.5946941769159543","0.5326064382139148","0.5279359430604982","0.9046005146551184","0.48111266210649595","0.5029259449611272","0.7690947355195377"
"hopeful-sweep-4","garcia","bpe","mlp","0.20532472771278745","0.1935935033454204","0.5098731877737384","0.5304722216239887","0.6464435146443515","0.6230829169057918","0.6464435146443515","0.6947160148975791","0.7471098265895953","0.5107130014585682","0.6708037825059102","0.588961981194493","0.5861133371126289","0.6044823232323232","0.5106078760284367","0.510858189429618","0.9046946588840772","0.4795376175845726","0.5022445371249269","0.86413369705947"
"comic-sweep-3","garcia","bpe","mlp","0.25776522791448164","0.2554243142478437","0.5270476150602311","0.5380092109865038","0.6924686192468619","0.6814243549462058","0.6924686192468619","0.7234552845528455","0.708092485549133","0.5188290856017734","0.6566193853427896","0.5978111940038989","0.5962596215458389","0.6001082251082251","0.5257129163671219","0.519702292786231","0.9046005146551184","0.48079240443196","0.5027792532335706","0.7738439241517325"
"unique-sweep-2","garcia","bpe","mlp","0.2198467123840258","0.21055115361562832","0.5214722499401061","0.5535178035178036","0.6715481171548117","0.6555547905909351","0.6715481171548117","0.7106768145854834","0.7456647398843931","0.5278721061853592","0.6708037825059102","0.5787362947063339","0.5772967651692413","0.6003753753753754","0.5288441568815401","0.527209705372617","0.9044122261972009","0.4791246162009561","0.5019416929926233","0.7231761509955404"
"hearty-sweep-1","garcia","bpe","mlp","0.23033481242436463","0.2249306524178578","0.5105587692794358","0.5190539150874101","0.6715481171548117","0.651368816170288","0.6715481171548118","0.7232321851649353","0.661849710982659","0.5020664206642066","0.6453900709219859","0.5936026849764295","0.5938836437334087","0.5933404117736283","0.5174534707244988","0.5113439313860882","0.904318081968242","0.4816541608958166","0.5030631760114933","0.6966261055883962"
"iconic-sweep-5","waseem","bpe","cnn","0.4485679709560307","0.4290806255124732","0.5824355064929627","0.5505040969006056","0.497907949790795","0.3566188841779393","0.497907949790795","0.4827933765298776","0.8945086705202312","0.8090096221100589","0.6631205673758865","0.5389822082429085","0.5471590242993716","0.57580404092032","0.8268791437015737","0.794233534656313","0.8992029121948157","0.5465452988317112","0.5376414729857706","0.6482430481451258"
"glowing-sweep-4","waseem","bpe","cnn","0.1924162968939088","0.1764660786776087","0.5088096351241025","0.5437093200387758","0.49372384937238495","0.3305322128851541","0.49372384937238495","0.24842105263157896","0.8858381502890174","0.7097423318095177","0.6784869976359338","0.4431193371021451","0.5104522146618466","0.5777682188048894","0.6652048885693745","0.8479943464800108","0.9045691332454654","0.4823784581380224","0.5034953616041593","0.7473492511196347"
"worthy-sweep-3","waseem","bpe","cnn","0.481645824929407","0.4600295791539006","0.6233633849467468","0.5741905273479848","0.50418410041841","0.3564867674375011","0.50418410041841","0.5510683760683761","0.8815028901734104","0.7698385657499798","0.6731678486997635","0.5249987435521379","0.5422986681997973","0.5860425459629683","0.7657320872274143","0.7741770649611814","0.9058557710412352","0.5184252344975624","0.5216630381383464","0.7549100564257276"
"lyric-sweep-2","waseem","bpe","cnn","0.5038321903993546","0.47843841982322977","0.6386130668694918","0.5816092190131876","0.4916317991631799","0.346932120387498","0.4916317991631799","0.42641625615763545","0.9046242774566474","0.8161826260544787","0.6719858156028369","0.5277875974472994","0.54338909667877","0.5847448057813912","0.8137710679766754","0.8186582299018414","0.9033138768593484","0.555165694630917","0.542994884266887","0.6928106061754791"
"peachy-sweep-1","waseem","bpe","cnn","0.28721258572004843","0.2869879653390044","0.5342267408187902","0.5374647693682546","0.502092050209205","0.3520821942773829","0.502092050209205","0.5283108268182894","0.9017341040462428","0.7996150373890678","0.6702127659574468","0.4942652368147584","0.5259221668532226","0.5685510071474984","0.7815160955347871","0.8222010934157357","0.9048829473419946","0.5029877566144464","0.5134972100223887","0.7294218832031727"
"devoted-sweep-5","waseem","bpe","lstm","0.2109721661960468","0.20344385743573573","0.4922236798340183","0.4835034835984684","0.5146443514644351","0.4567862531104885","0.5146443514644352","0.5255147170962331","0.838150289017341","0.7195582637391267","0.6099290780141844","0.4924618273773922","0.5016950622379318","0.5023114741533172","0.7439092579279495","0.7030387658753906","0.7010920730559217","0.4594788833973115","0.4636086342580069","0.4825292601544338"
"exalted-sweep-4","waseem","bpe","lstm","0.23235175473981445","0.22996550827509216","0.4811613366920431","0.4736094819159335","0.5251046025104602","0.44964114529177546","0.5251046025104602","0.555598635235732","0.8034682080924855","0.6971592591162425","0.58451536643026","0.4972286787055248","0.4991793682580926","0.49908046556154584","0.7539420081476156","0.6756894169660127","0.5997615012866377","0.46739452859381314","0.5682120631626231","0.5244698843339151"
"clean-sweep-3","waseem","bpe","lstm","0.28398547801532875","0.2838941213480264","0.5208081837149098","0.5220071093836485","0.5083682008368201","0.3893880834733072","0.5083682008368201","0.5379365079365079","0.8309248554913294","0.7135183907435911","0.6282505910165485","0.508566293828288","0.5176106608253532","0.5252198631145127","0.743453949996006","0.6951216389244558","0.6419067344505115","0.48531133149126326","0.565989111409481","0.5250007003582664"
"driven-sweep-2","waseem","bpe","lstm","0.19967728922952804","0.1902843392789644","0.4844775973595517","0.46179476170030054","0.5","0.35440083637082875","0.5","0.5","0.8208092485549133","0.6954225352112675","0.6081560283687943","0.5020664449379313","0.5077389909280847","0.5098519851167356","0.7221982586468567","0.6790233102933416","0.35363710537877363","0.32554897560208484","0.5450865477777176","0.5185814690633415"
"expert-sweep-1","waseem","bpe","lstm","0.23719241629689392","0.23392088863947347","0.5012891723478636","0.501954612780364","0.5","0.44292575886870655","0.5","0.5","0.8323699421965318","0.6996527777777777","0.6134751773049646","0.4970758107648705","0.5057709200871701","0.5078695237990956","0.7137630801182202","0.6887901234567901","0.8649657942634783","0.48964971240358407","0.4955350385230578","0.4913403052057199"
"lemon-sweep-5","waseem","bpe","mlp","0.8309802339653086","0.4538444591319674","0.4995150339476237","0.4158255954784013","0.497907949790795","0.3324022346368715","0.497907949790795","0.24947589098532497","0.2832369942196532","0.283141186299081","0.3794326241134752","0.352349927893063","0.5208538424354937","0.5444838394738194","0.5569773943605719","0.5607508474287564","0.09558777380279922","0.08724793767186068","0.4996719160104987","0.04779688676876726"
"gentle-sweep-4","waseem","bpe","mlp","0.8309802339653086","0.4538444591319674","0.4995150339476237","0.4158255954784013","0.49372384937238495","0.3512573748794221","0.4937238493723849","0.4483801295896328","0.5592485549132948","0.5177479978521895","0.44089834515366433","0.4385252514764463","0.479825467206046","0.481462790563841","0.6820432941928269","0.5962252997804425","0.09593296930898136","0.08773383663870073","0.49883592685673817","0.3810578221677816"
"atomic-sweep-3","waseem","bpe","mlp","0.16821298910851148","0.1439917127071823","0.5","0.08410649455425574","0.5","0.3333333333333333","0.5","0.25","0.8670520231213873","0.6094712305238621","0.6826241134751773","0.4196237343848109","0.5056560958806213","0.6747023809523809","0.5853662433101685","0.8472736725807499","0.9044749890165066","0.4765539709080449","0.5008028597065591","0.868910860012555"
"dazzling-sweep-2","waseem","bpe","mlp","0.7075433642597821","0.5435196438118532","0.5534939652545665","0.5419631648858527","0.4665271966527197","0.464819652696977","0.4665271966527197","0.4660944814867357","0.8106936416184971","0.6925205971040251","0.5797872340425532","0.49028867676786086","0.4927652720209542","0.4918461538461539","0.7314881380301941","0.6732921928817451","0.1341555262662399","0.1317277950339638","0.511313740373334","0.5239026800077324"
"swift-sweep-1","waseem","bpe","mlp","0.8152480839048003","0.5063384813384814","0.5187549281622229","0.5671439515692528","0.497907949790795","0.4149446155729177","0.497907949790795","0.4951660531531896","0.7283236994219653","0.6458122338745684","0.5425531914893617","0.509697418963542","0.5163379589555654","0.5145746511238104","0.755315919801901","0.6443793985057502","0.10691646268750392","0.1008986926464344","0.500214385092869","0.5013588124191602"
"stellar-sweep-5","waseem_hovy","bpe","cnn","0.627672448567971","0.5590410558422434","0.6537487759549877","0.5874244468251134","0.5355648535564853","0.5319513055751588","0.5355648535564854","0.536698159221056","0.8410404624277457","0.737976234733639","0.7606382978723404","0.7273772141202418","0.7295327859243188","0.7254669358909642","0.7799824267113986","0.7145340367971992","0.7548170463817234","0.5229890516922666","0.5521356744445045","0.5274528588058711"
"azure-sweep-4","waseem_hovy","bpe","cnn","0.5248083904800322","0.4981850362580335","0.6646139926080474","0.5960852836316142","0.5543933054393305","0.5078477341389728","0.5543933054393305","0.5874915521513855","0.880057803468208","0.7623616541508926","0.7878250591016549","0.7371368975880803","0.723555503451953","0.7657252153197728","0.753422797348031","0.7725039510753797","0.8714303646519802","0.5466952196649725","0.5403295690084335","0.5638909380132161"
"cool-sweep-3","waseem_hovy","bpe","cnn","0.6252521177894312","0.5761188123549977","0.7135135732345259","0.6195330028426367","0.5167364016736402","0.463164189553828","0.5167364016736402","0.5278554778554778","0.8742774566473989","0.7657641534026137","0.7730496453900709","0.7293323290830439","0.7220017633143887","0.7403767403767403","0.7729131719785924","0.7592575729982396","0.8602585828155401","0.5426644528508584","0.538553625714025","0.5505503011728831"
"hopeful-sweep-2","waseem_hovy","bpe","cnn","0.5832997176280759","0.5432582711530967","0.6911650117345502","0.6075374477929092","0.5627615062761506","0.5272544872067877","0.5627615062761506","0.5897147147147147","0.8742774566473989","0.7739606447325441","0.7878250591016549","0.7447608850850835","0.7353109327098031","0.7599748765116675","0.7920041536863967","0.7595127214902317","0.8378208749137012","0.5440755842663363","0.5453648009801398","0.5429627559509485"
"cosmic-sweep-1","waseem_hovy","bpe","cnn","0.5227914481645825","0.4949543778351864","0.6557491155475232","0.590578078078078","0.5355648535564853","0.4802006387522778","0.5355648535564854","0.5619643129479945","0.8786127167630058","0.77131886635089","0.7718676122931442","0.720735728750479","0.7098673338782799","0.7419351852708944","0.7754772745426951","0.7673783938844181","0.8670369673005711","0.542821078536765","0.5376071481461444","0.5557445342939329"
